"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;Monoglobus pectinilyticus;MGS.2"	0.125665107742023	0.0353597829211175	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter intestini;MGS.371"	1.79553409950942	0.0623140647424725	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp900538485;MGS.1144"	-1.62967429275818e-07	2.47876335692885e-07	"non-sig"	"CD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii;MGS.872"	0.428268414943263	0.0376051058507394	"variable"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317;CAG-317 sp000433535;MGS.1375"	-0.472229986121876	0.046238443749039	"non-sig"	"CD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum;MGS.351"	-0.368860857854823	0.0826268390747197	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp900555195;MGS.687"	3.03826167038986e-15	2.40592330943597e-15	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis;MGS.1498"	-0.637476456590592	0.0464265986483788	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C callidus;MGS.741"	1.87011513158684	0.086350067093644	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Ventricola;Ventricola sp900542395;MGS.1019"	3.3480842668649	0.0840993974399168	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B gnavus;MGS.458"	-5.63925458814022	0.0933211659360893	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-83;CAG-83 sp900545585;MGS.881"	0.870186441596425	0.0252602954671898	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA1394;UBA1394 sp900066845;MGS.575"	1.03018115765185e-08	2.63866745070468e-08	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum sp900291975;MGS.815"	-9.10396562426395e-10	2.56686529123231e-09	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C sp000980705;MGS.399"	0.948935770760164	0.0656754949455017	"robust"	"CD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;Pauljensenia sp000278725;MGS.1440"	-2.97530985392821e-05	3.07053076762066e-05	"non-sig"	"CD-HC"
