"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Morganella;Morganella morganii;MGS.375"	-3.29786558780169e-05	9.01901574134848e-06	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola sp003481535;MGS.835"	3.20181128943705	0.0881545868218189	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes caccae;MGS.1329"	1.41632973858748e-05	3.29542891605102e-06	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Eubacterium_R;Eubacterium_R sp000433975;MGS.325"	0.122659207152179	0.016235534619031	"non-sig"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus lutetiensis;MGS.1442"	-0.0221402528991065	0.0342002187984961	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Avimicrobium;Avimicrobium caecorum;MGS.124"	-0.440903110937693	0.0314585293729388	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Clostridium_A;Clostridium_A leptum;MGS.107"	2.03893070810836	0.110629415274814	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas;Faecalimonas umbilicata;MGS.289"	-0.17809666239849	0.00536126020448039	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes putredinis;MGS.286"	5.49253824139183	0.110872898862977	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Gemmiger;Gemmiger sp900539695;MGS.884"	2.43661412336835	0.0411064616825225	"non-sig"	"UC-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;MGS.898"	-0.0953951552053649	0.10438492732694	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii;MGS.875"	2.81880723560241	0.135333746324705	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii;MGS.274"	-1.34311858871244	0.0996988545858592	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium merdipullorum;MGS.431"	-0.252115715118533	0.0208748913229305	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Ventricola;Ventricola sp900542445;MGS.895"	2.10086798724638	0.0457111499743857	"robust"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus;MGS.962"	-0.62524051182477	0.0739297290299532	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Limivivens;Limivivens sp900543575;MGS.823"	0.583872130452991	0.0279786361570726	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae;MGS.1471"	2.19034152535808	0.0753514166045611	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Heritagella;Heritagella sp905200265;MGS.383"	2.97985116154953e-15	8.51384019319057e-15	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii;MGS.976"	1.14417748614276	0.0935679168993267	"non-sig"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus delbrueckii;MGS.382"	-1.12098857341158e-07	1.7063845253073e-15	"non-sig"	"UC-HC"
