"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-273;CAG-273 sp000435755;MGS.894"	9.38062029305067e-16	6.53402106902024e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Eubacterium_R;Eubacterium_R sp000436835;MGS.952"	3.50371842946632	0.0922680558922603	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Bittarella;Bittarella massiliensis;MGS.1113"	-6.04757326203113e-10	4.8986570783173e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1264;UMGS1264 sp904399395;MGS.305"	-7.09948104669815e-09	8.32583295852096e-10	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp000195595;MGS.1410"	-3.45475800295713e-11	1.1130730482041e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-45;CAG-45 sp000438375;MGS.15"	0.136966521958533	0.191987139223911	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Tractidigestivibacter;Tractidigestivibacter sp000752675;MGS.1367"	4.76479173087707e-17	2.12324585241301e-15	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp900549305;MGS.877"	3.47502947859971	0.0593549070063148	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Muricomes;Muricomes sp000509105;MGS.1517"	-2.083279741549e-09	2.15461574096723e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium callanderi;MGS.849"	-1.96190851129405e-10	3.69167541226759e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Allisonella;Allisonella pneumosintes;MGS.60"	-0.460623912617699	0.238543153919817	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Merdimonas;Merdimonas faecis;MGS.97"	4.66494049886256e-15	1.00254669858359e-19	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;UBA1390;NSJ-32;?;MGS.35"	3.44049747617282e-14	3.52293574319037e-14	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella sp003447235;MGS.118"	0.895647258709251	0.0425044377787899	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;Woodwardibium;Woodwardibium sp900760275;MGS.615"	1.0955903329218e-10	2.35305702097344e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium_P;Clostridium_P perfringens;MGS.69"	-1.99330674698286e-15	2.43312555118589e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Fimimorpha;Fimimorpha excrementavium;MGS.583"	2.86771373682646e-15	2.61212989632265e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerobutyricum;Anaerobutyricum stercoris;MGS.290"	-1.64555337470987e-08	5.31024103778852e-08	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes_A;Alistipes_A indistinctus;MGS.96"	0.496012146508464	0.0281602793437128	"non-sig"	"IBD-HC"
"Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;Mailhella excrementigallinarum;MGS.256"	5.94753289483174e-15	4.41955112223315e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus reuteri;MGS.954"	7.58221181259924e-16	8.01128747540346e-17	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;CAZU01;CAZU01 sp000432275;MGS.363"	-3.06601437676851e-08	6.39328062901093e-08	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium globosum;MGS.1409"	-1.38211392781897e-13	4.28591158344911e-13	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;Schaedlerella sp900066545;MGS.232"	2.32913002836362e-15	2.3777242413473e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-245;CAG-245 sp000435175;MGS.407"	1.28333059327851	0.0423490357890723	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus_A;Butyricicoccus_A sp002395695;MGS.48"	4.83996055444967e-16	2.35273481364016e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-273;CAG-273 sp000438355;MGS.415"	1.54896985478562e-08	3.68445918731016e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-273;CAG-273 sp003534295;MGS.384"	6.53722688873159e-16	8.99050376577506e-17	"non-sig"	"IBD-HC"
"Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;UBA1829;UBA11452;UBA11452 sp003526375;MGS.788"	7.82220805396095e-16	6.4779944609097e-31	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_C;Ruminococcus_C sp000437175;MGS.580"	1.68465162781022e-10	7.15414894976872e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum;MGS.260"	4.42843762762165e-05	4.45850456029745e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RFN20;CAG-449;CAG-449;?;MGS.1468"	8.47013803281717e-10	1.22644198552752e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei;MGS.372"	6.93656949622431e-16	9.8129465086214e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;Negativibacillus massiliensis;MGS.169"	-0.313457418209656	0.0236862230902838	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Fimisoma;Fimisoma sp000435715;MGS.368"	1.42675158541788e-05	1.31140182528916e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-313;CAG-313;CAG-313 sp003539625;MGS.696"	4.15909286357322e-05	8.68056980636635e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G sp000432355;MGS.380"	0.416464462775268	0.032435358724355	"non-sig"	"IBD-HC"
"Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp900556755;MGS.1408"	0.258190350173636	0.036948448964863	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister hominis;MGS.93"	0.73750955268271	0.0296819318528424	"variable"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Duodenibacillus;Duodenibacillus sp900542805;MGS.896"	1.82552949894402e-10	4.49261769707277e-10	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;Butyricimonas faecalis;MGS.1515"	1.43386905994376	0.050195254652356	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;ER4;ER4 sp000765235;MGS.837"	4.19419377731885	0.0513858793344764	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Evtepia;Evtepia excrementipullorum;MGS.813"	0.28303667969319	0.035262128213477	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum intestinigallinarum;MGS.1350"	3.28326139423479e-15	2.53461718529726e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pararuminococcus;Pararuminococcus gallinarum;MGS.1095"	6.94674184828462e-10	1.90238598200072e-09	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella sp000436595;MGS.123"	2.31112762358254e-15	1.39415682221556e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-492;CAG-492 sp000434335;MGS.704"	-4.10810900938139e-15	2.94067066160051e-15	"variable"	"IBD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia mucilaginosa_A;MGS.903"	-9.04107882064182e-07	6.72106319695743e-07	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter;?;MGS.1192"	-7.26010411495311e-14	1.15002945140931e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Ruminococcus_E;Ruminococcus_E sp900314705;MGS.33"	-3.05236593789849e-06	9.92135743947914e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter intestinigallinarum;MGS.927"	-2.93054723542129e-08	6.27876241217555e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;QAKD01;QAKD01 sp003343965;MGS.562"	1.46492259844976e-09	3.45620677526491e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;Mitsuokella jalaludinii;MGS.851"	2.71854349070035e-06	1.16411800555844e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici;MGS.352"	5.5274318931418e-16	3.78186772384096e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis;MGS.155"	-3.5300545852051e-15	3.31109035354409e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA9414;UBA9414 sp018365895;MGS.1481"	2.3112046568534e-15	2.28106914844981e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus;Faecivicinus sp900553265;MGS.1041"	8.3223588101605e-16	1.01312308767761e-16	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Sutterella;Sutterella merdavium;MGS.1335"	7.43226381186846e-15	4.27234002571256e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia ceftriaxoniphila;MGS.638"	5.12542950766652e-11	1.7646293085276e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Egerieimonas;?;MGS.1332"	8.32112344933919e-15	5.6162096630838e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA9506;UBA9506;UBA9506 sp003506415;MGS.1217"	3.33000675538981e-15	1.29110923605596e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS911;UMGS911 sp003343545;MGS.555"	2.17118520161874e-10	2.05596338450768e-10	"non-sig"	"IBD-HC"
"Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;CAG-196;CAG-196 sp002102975;MGS.551"	2.11648508884191e-08	5.60828570831468e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;Aphodocola;Aphodocola sp000434835;MGS.1529"	1.54867802625024e-08	3.57442478528682e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-314;CAG-314;CAG-314 sp000437915;MGS.646"	0.377451513128352	0.169482129549378	"variable"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola sp002493165;MGS.1477"	2.21013988067821	0.031678879594885	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;?;MGS.373"	-4.22478191366313e-09	3.99043325462147e-09	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola coprocola;MGS.831"	1.45827734629077	0.0527223631196804	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha sp900066305;MGS.149"	7.02016285992882e-16	8.91524593992163e-17	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella bouchesdurhonensis;MGS.632"	7.29087532535072e-11	1.37837206050857e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha sp905193765;MGS.582"	7.83835214586013e-16	8.90063238748592e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi;MGS.1510"	-0.556105673703282	0.0412655993424985	"variable"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Duodenibacillus;Duodenibacillus intestinigallinarum;MGS.902"	-4.2913220341714e-08	6.87625570765223e-08	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CAJFUR01;CAJFUR01 sp904420575;MGS.482"	-3.87277055647707e-05	7.4512813914728e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira;Metalachnospira sp900548595;MGS.644"	-2.12420163393038e-06	3.94963102718918e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Erysipelatoclostridium;Erysipelatoclostridium merdavium;MGS.783"	-6.30683295638491e-10	2.18406620228795e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha excrementavium;MGS.643"	3.57804111304004e-15	2.53193899103344e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;Scatosoma;Scatosoma sp900552625;MGS.1191"	9.14582321766455e-16	8.03006237384477e-31	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira sp900551945;MGS.512"	8.87464957367676e-10	1.80391649069562e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_B;Lachnoclostridium_B faecipullorum;MGS.281"	2.43470914994808e-15	2.42421023558538e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737;UBA737 sp900549055;MGS.465"	0.434061655248593	0.606899753621775	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp900556345;MGS.913"	3.84274082966355e-10	1.59352786090458e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-302;CAG-302 sp001916775;MGS.1269"	0.87877350621895	0.21040326750343	"variable"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter;Phytobacter massiliensis;MGS.984"	-3.63463806665551	0.0980881613943058	"robust"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-302;CAG-302 sp000431795;MGS.1167"	0.570545792826178	0.247162182107605	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-95;CAG-95 sp000438155;MGS.426"	0.708059942838536	0.246792868934307	"variable"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes dispar;MGS.514"	-1.0263453058245e-15	1.77227093989532e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ventrimonas;Ventrimonas sp900538475;MGS.438"	-0.23079896879203	0.0336307729521238	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;SFJ001;SFJ001 sp004555865;MGS.398"	1.94236393538963e-09	3.27213200234316e-09	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_F;Eubacterium_F sp900539115;MGS.1328"	7.21645360623653e-16	1.19276817823541e-30	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus;Faecivicinus avistercoris;MGS.1040"	1.80265584659839e-15	1.59595206142301e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D;Enterococcus_D gallinarum;MGS.471"	-9.21898790463456e-16	2.48575489617819e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp000431335;MGS.765"	-3.24987948665255e-16	8.73965395659429e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A sp900541345;MGS.935"	1.57766828377138e-15	1.87670030107285e-15	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella buccae;MGS.261"	3.75974016490909e-15	2.99404439834062e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira;Metalachnospira sp900546215;MGS.1032"	7.34925243142679e-12	2.0709771903999e-11	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Cellulosilyticaceae;Niameybacter;Niameybacter stercoravium;MGS.578"	9.18832613677082e-07	4.10914436650083e-06	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Mesosutterella;Mesosutterella multiformis;MGS.1446"	-0.00620127382068677	4.43959720460048e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;V9D3004;V9D3004 sp900760345;MGS.58"	2.11516593944177e-15	2.0190501073083e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter sp900543115;MGS.332"	3.69550788593783e-15	2.5174105043164e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G sp900550135;MGS.999"	2.41600631298733e-05	9.4628157795384e-06	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes merdipullorum;MGS.312"	3.64716590198955e-05	1.06800394316238e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;UBA1212;UBA1255;Egerieisoma;Egerieisoma sp900543695;MGS.1348"	2.75187102801588e-05	5.57958941224949e-06	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Sutterella;Sutterella seckii_A;MGS.859"	1.34091484231095	0.0627546377039533	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium paraputrificum;MGS.915"	-9.53502866747905e-08	4.26419444557978e-07	"non-sig"	"IBD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;?;MGS.1475"	-2.22176195284027e-10	4.04238084695927e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-433;CAG-433 sp900546245;MGS.1536"	-4.7097345805102e-15	2.3880181353444e-15	"variable"	"IBD-HC"
"Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium animalis;MGS.857"	-0.501563591415375	0.258430705399204	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas;Faecalimonas phoceensis;MGS.308"	-0.494935254275851	0.0480435721688273	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter sp000436755;MGS.501"	2.86632180413351e-05	9.67096652254081e-06	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;Negativibacillus sp000435195;MGS.446"	0.0539441031322445	0.0288048761564103	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Proteus;Proteus mirabilis;MGS.818"	-0.0538316984065666	0.165690767296863	"variable"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Haloplasmatales_A;Turicibacteraceae;Turicibacter;Turicibacter sanguinis;MGS.798"	2.94972229395733e-15	2.50564373629011e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Pseudolachnospira;?;MGS.1373"	7.47383189715823e-16	8.89842167395955e-17	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ventrimonas;Ventrimonas sp900555625;MGS.688"	3.25814272039996e-10	1.31050038321009e-15	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA1820;Merdimorpha;Merdimorpha sp002314265;MGS.447"	5.12149991007357e-07	4.83151978155287e-07	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;Scatacola_A;Scatacola_A faecigallinarum;MGS.258"	-1.07774083049389e-08	1.32537876701692e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1071;UMGS1071 sp900548305;MGS.1334"	9.25988517458598e-05	7.95467383732997e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus;Butyricicoccus sp900547195;MGS.226"	-9.20773193406453e-08	1.73525623363112e-07	"non-sig"	"IBD-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Sutterella;Sutterella wadsworthensis;MGS.713"	1.26036638073491	0.0587281287217618	"robust"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Marseille-P3106;Marseille-P3106 sp900169975;MGS.311"	1.65515535751386e-15	2.62997866251327e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-83;CAG-83 sp900549395;MGS.811"	0.33244085109956	0.0190654245647284	"variable"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp000436735;MGS.353"	-7.90702040380593e-16	1.95178363736141e-15	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia;Oliverpabstia sp000432335;MGS.164"	-1.56771265535373e-10	7.01119412005596e-10	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;NSJ-40;NSJ-40 sp014384705;MGS.136"	4.27739883056729e-14	9.84213971558576e-16	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Frisingicoccus;Frisingicoccus sp900757195;MGS.220"	-4.41792499051474e-06	8.47062110686208e-06	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes_A;Alistipes_A pullistercoris;MGS.95"	-6.71583411195395e-15	2.8537627504754e-29	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Allisonella;Allisonella histaminiformans;MGS.554"	-2.74298759695512e-07	5.29593121507571e-07	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Megasphaeraceae;Caecibacter;Caecibacter sp003467125;MGS.812"	1.48152945718237e-05	1.35004276015851e-05	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Egerieenecus;Egerieenecus merdigallinarum;MGS.666"	8.64533861532325e-16	3.03507829336146e-31	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella sanguinis;MGS.408"	-8.57130463916206e-08	7.74411484722898e-08	"non-sig"	"IBD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira;Metalachnospira sp900553995;MGS.734"	1.1133216263038e-12	3.23116927206005e-12	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides faecavium;MGS.234"	7.1829394313305e-16	8.18171144513741e-30	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella rara;MGS.321"	0.00786173291787953	0.0161348667597274	"non-sig"	"IBD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes_A;Alistipes_A sp900545315;MGS.516"	1.61598216599432e-08	1.62068108045695e-15	"non-sig"	"IBD-HC"
